ID;Puntuación;Porcentaje;Dirección;Guión;Argumento;Género;Duración;Título
tt10028422;8.5;85.0;Noptira Phaungkhieo;['Noptira Phaungkhieo'];after the killing his parents, the boy want to be the famous serial killer likes the other killers.;['Acción', 'Comedia'];5.0;Coming of Age
tt10032774;;;Xin Liu;['Xin Liu'];;['Acción', 'Comedia'];11.0;The Keyboard Warrior
tt10038028;3.2;32.0;Robert L. Parker III;['Robert L. Parker III'];A story about Debra and her daughter Tracey struggles in the heart of Memphis. Debra tries to keep her daughter out of danger and off the streets but it doesn't help with the surrounding of drug dealers, pimps and prostitution. It gets worst when Erin and her gang interfere in situations with Tracey and Kandi. That's when Tracey takes matters in her own hands.;['Acción'];96.0;The Struggle
tt10037312;;;June Daguiso;['June Daguiso'];;['Acción'];100.0;Bring Me the Head of Jade Brooks
tt10039400;;;Thomas John Jones;['Thomas John Jones'];A wild night out ends in Johnathan waking up to a whole new world. He has joined the hunt and is now the hunted.;['Acción'];10.0;Hunted
tt10042002;;;Samuel Anakwa;['Patty Abbey'];What happens when a cyber-stalker comes knocking?;['Acción'];;Hi Facebook
tt10041958;9.2;92.0;Toby Burnett;['Jorge Lorenzo'];In Our Blood is the third original series produced by DAZN that explores Spain's passion for MotoGP through the generations by telling the stories of three Spanish MotoGp World Champions. The documentary was filmed at Jorge Lorenzo's residence city Lugano Switzerland, gives viewers personal, unfiltered insights from him about his childhood and the 2010 season where he... Leer todo;['Acción'];;In Our Blood - El Legado, Jorge Lorenzo
tt10041480;;;Alix Sureda Sanchez;['Samuel Lacoste'];;['Acción'];;Reapers - First Strike
tt10042036;;;Alan E Olivas;['Alan E Olivas'];A Secret government agency uses ordinary citizens to carry out missions by using Nano Technology to control their subjects.;['Acción', 'Ciencia ficción'];;Nano
tt10043054;;;Sarah Turi;['Steve Boshear'];;['Acción'];;Weird City: Beast Mode
tt10044126;;;Harrison Derbyshire;['Harrison Derbyshire'];When Englands best spy and Spains best counterspy fall in love, loyalty to each other will be tested against their loyalty to their governments.;['Acción', 'Drama'];7.0;Duel of the Hearts
tt10046300;;;Cornelius Koch;['Cornelius Koch'];With no memories of his past the puppet Fredelius awakes in the film workshop of his creator. Fredelius - innocent and kind-hearted - soon has to realize that he was only built to play the role of a super villain. Will his new consciousness help him change the course of things?;['Animación', 'Acción'];20.0;Death of the Filmmaker
tt10044160;;;Emma Kazarian;['Devon Balsamo-Gillis'];A group of female directors show up to a studio fellowship expecting a chance to direct the next big blockbuster, only to find out the fellowship is actually a fight to the death.;['Acción'];12.0;Fellowship
tt10052928;4.9;49.0;Kôichi Sakamoto;['Naoki Hayashi'];A young girl named Miya, who is chased because of her mysterious abilities, meets Rikka Isurug, who has been born in the family of ninja for generations.;['Acción', 'Drama', 'Fantasía'];92.0;Black Fox: Age of the Ninja
tt10050738;;;Pradeesh Unnikrishnan;['Redhu Krishnan'];Sanju, Shiva, Nelson, and Appunny's friendship stands true to the test of time when they all go out of their ways to help Shiva's sister Shivani, who gets caught in an unfortunate incident.;['Acción', 'Suspense'];117.0;Therottam
tt10050984;;;Onome Egba;['Onome Egba', 'Tomiwa Ogunnika'];After years of human trafficking of women and children under the guise of being a maid allocation agency, QUBI corp gets flagged by the HPA (Househelp Protection Agency) and Agent X is commissioned to end their operation.;['Acción'];6.0;365 Seconds
tt10053818;7.6;76.0;Linda Louise Duan;['Jadey Duffield'];Pressures of life, combined with a spilt coffee, causes all hell to break loose at the laundromat.;['Acción', 'Comedia'];;10 Minutes For A Pound
tt10060386;4.6;46.0;Len Kabasinski;['Len Kabasinski'];"Tough and sexy ""Hellcat"" club member Kat (Lisa Neeld) gets framed for a crime she didn't commit and sent to a gruesome women's prison ruled by a maniacal warden (Patricia Culliton). She must fight her way out in order to get her revenge against ruthless and sadistic biker gang leader Rosie (Donna Hamblin).....and get help from her former lover ""Snake"" (Len Kabasinski)... Leer todo";['Acción', 'Suspense'];82.0;Hellcat's Revenge II: Deadman's Hand
tt10062188;;;Justin Michael;['Justin Michael'];An action comedy about the bravest heroes of all: backpack firefighters.;['Acción', 'Comedia'];9.0;Backpackdraft
tt10064270;6.2;62.0;Manbhavan Singh;['Dheeraj Kumar', 'Karan Sandhu', 'Kulwant Singh'];After a misunderstanding among their parents, two brothers turn against one another.;['Acción', 'Drama', 'Romance'];150.0;Jaddi Sardar
tt10069974;7.5;75.0;Conor Brett;['Conor Brett', 'Joe Shuster', 'Jerry Siegel'];When Clark Kent and Lois Lane attend Lex Luthor's product unveiling to find out that his product was not so innocent after all and is in fact, a suit built to take care of Superman but Superman will not go down without a fight.;['Animación', 'Acción'];26.0;Superman: Man of Steel
tt10070730;5.0;50.0;Yûki Kobayashi;['Noboru Iguchi', 'Yûki Kobayashi', 'Jun Tsugita'];Equipadas con armas especiales, dos hermanas se enfrentan al jefe de una red de sustracción de órganos y su ejército de secuaces.;['Acción', 'Fantasía', 'Ciencia ficción'];75.0;Rise of the Machine Girls
tt10073438;;;Malachi Thomas;['Malachi Thomas'];;['Acción'];;Renegade
tt0849437;;;Hector Echavarria;"['Brad Bode', ""Fuad C'Amanero"", 'Hector Echavarria']";1967 China, A young boy (Dax) is left to survive on his own in the middle of no were, after his missionary parents were murdered by rebels. He is found and Raised by a Shawling Temple Monk and becomes skilled in Martial arts. 25 Years later, in Los Angeles he meets a long time friend, that now works for the FBI, who asks for his help in solving a case revolving the tr... Leer todo;['Acción', 'Drama', 'Deporte'];;Duel of Legends
tt0926132;3.7;37.0;Tito da Costa;['Larry Leahy', 'Tito da Costa'];A surf-skate action-thriller about five best friends who set out on a road trip that quickly turns into an epic battle for survival.;['Acción', 'Aventura', 'Terror'];120.0;Road to Red
tt0983946;4.9;49.0;Jeff Wadlow;['Jeff Wadlow', 'Christopher Roach', 'Jillian Jacobs'];El Sr. Roarke hace realidad los sueños de sus huéspedes. Sin embargo, cuando todo se convierte en una pesadilla, los invitados tienen que resolver el misterio de la isla para poder escapar con vida.;['Fantasía', 'Terror', 'Misterio'];109.0;Fantasy Island
tt10011184;;;Stanislav Shelestov;['Stanislav Shelestov'];Two guys decide to become bloggers. In order to get views and likes they take some experimental military pills which deprive them of any sense of pain. But it goes too far.;['Acción', 'Comedia'];8.0;Like.Share.Repost.
tt10011228;5.3;53.0;Vincent Paronnaud;['Vincent Paronnaud', 'Léa Pernollet', 'Stephen Shields'];La compañía de los lobos es la mejor que la del hombre. Érase una vez en una época de locos, una mujer conoce a un hombre.;['Acción', 'Terror', 'Suspense'];87.0;Hunted
tt10022990;5.4;54.0;Rathina Shiva;['Rathina Shiva'];A guy from a small-town takes on a ruthless criminal lawyer for his friend and sister(s).;['Acción', 'Drama'];123.0;Seeru
tt10044182;5.4;54.0;Mikhail Red;['Mixkaela Villalon', 'Mikhail Red'];En una universidad en cuarentena, un grupo de estudiantes debe unirse si quieren sobrevivir durante un brote de infección viral mortal.;['Acción', 'Terror', 'Suspense'];101.0;Block Z
tt10054454;9.2;92.0;Stefan Chapovskiy;['Stefan Chapovskiy'];1984, a team of rangers on a punitive expedition in Colombia jungle gets abducted by aliens. During the experiment, conducted on the space station, humans are forced to pass deadly tests, competing with warriors from other worlds.;['Acción', 'Ciencia ficción'];;War Gene
tt10059518;6.0;60.0;Derrick Borte;['Carl Ellsworth'];Un thriller psicológico que lleva al límite de forma aterradora algo que todos hemos experimentado: la cólera al volante.;['Acción', 'Suspense'];90.0;Salvaje
tt10082520;;;Achyut Prashast Singh;['Achyut Prashast Singh'];A young man starts to prank his masked archenemy with a fake sniper gun and runs into trouble when a man believing him to be an actual sniper assigns him a job.;['Acción', 'Drama', 'Suspense'];45.0;Range of Sniper
tt10092752;5.2;52.0;Julien Leclercq;['Julien Leclercq', 'Jérémie Guez', 'Matthieu Serveau'];Saïd es dueño de un aserradero en las profundidades del bosque, que decide vender. Poco sabe que uno de sus aprendices fue acorralado por su hermano y obligado a esconder una gran cantidad de cocaína dentro de la fábrica.;['Acción', 'Crimen', 'Drama'];80.0;La tierra y la sangre
tt10096204;;;Donny Callahan;['Donny Callahan', 'James R Compton Jr.', 'Kevin Eaton'];;['Acción'];;Evade short film
tt10096114;8.4;84.0;Shaarath Vihari;['Shaarath Vihari'];After the mysterious death of Heena Siddiqui, an investigative journalist at Global Post News, her colleague Nick decides to take her investigation forward with help from his long-time friend Sasha, where they encounter incredibly powerful Super-Soldiers.;['Acción', 'Crimen', 'Misterio'];51.0;The Glint of Darkness: Revolution
tt10097484;5.1;51.0;Henri Wong;['Wenwen Fan', 'A. Lee Martinez', 'Yahe Wang'];Ji Mo is regarded as an outlier because she can see monsters. One day, she sees a monster in the supermarket and meets a monster hunter, Meng. She discovers that there really are monsters in the world, and she is involved in a new storm.;['Acción', 'Drama', 'Fantasía'];104.0;Guai wu xian sheng
tt10097958;5.2;52.0;Benjamin Galland;['Corey Fischer', 'Benjamin Galland', 'Donna Laemmlen'];"Bret takes an inexperienced Rose rock climbing in the High Sierras, but then Bret falls and gets injured. With no way to retreat off the wall, the only way down is up and their fate is in Rose's hands. It's ""climb or die"".";['Acción', 'Aventura'];89.0;Gripped: Climbing the Killer Pillar
tt10101588;;;André Mileti;['André Mileti'];The hero of a terrible action film realizes he's fictional and tries to escape with the help of a mysterious filmmaker.;['Acción', 'Comedia'];12.0;Vanity Project
tt10126136;4.0;40.0;Matt Routledge;['Johnny Walker'];Un ex agente militar de élite y su tripulación son contratados por un millonario problemático para limpiar y asegurar una parcela de tierra heredada recientemente.;['Acción', 'Terror', 'Suspense'];86.0;Tribal Get Out Alive
tt10127684;6.1;61.0;Olivier Marchal;['Olivier Marchal'];Atrapado en el punto de mira de la corrupción policial y las bandas en guerra de Marsella, un policía leal debe proteger a su escuadrón tomando el asunto en sus propias manos.;['Acción', 'Crimen', 'Drama'];116.0;Bronx
tt10127708;5.8;58.0;Alberto de Toro;['Jaime Marques', 'Cristian Conti', 'Manuel Martín Ferreras'];Durante una misión de la guerra civil española, el capitán de la Quinta Brigada, Jan Lozano, y un conductor caen prisioneros de un pelotón enemigo. La única posibilidad de escapar es hacer frente a una misión casi imposible.;['Acción', 'Comedia', 'Terror'];101.0;Malnazidos
tt10130926;;;Danny Zanelotti;['Danny Zanelotti'];He's a guy in a bad situation, and he's just trying to get out alive.;['Acción'];17.0;Gambler
tt10145036;6.4;64.0;Chela Drake;['Chela Drake'];When a dangerous assassin decides he wants out of his guild after discovering the identity of a former target, things get ugly and his only purpose becomes living long enough to bring one last piece of the life he stole home.;['Acción'];;Repentance
tt10148118;4.7;47.0;Ben Mole;['Ben Mole'];Un grupo de soldados británicos en la Segunda Guerra Mundial son capturados. Un boxeador británico de renombre entre ellos se ve obligado en el ring a luchar contra un boxeador alemán igualmente talentoso mientras luchan por escapar.;['Acción', 'Drama', 'Deporte'];87.0;Behind the Line: Escape to Dunkirk
tt10147568;6.0;60.0;Ambrose Kwok;['Ken Lo'];"An unyielding courage, to live and let die. Kit FOK (starring Zhen Feng SUN) is the hottest underground boxer, with his unbeatable records. His great success thanks to the outstanding tutor - Debo (starring Ken LOW). After few years, the business of the boxing studio went bad. Kit FOK must win this battle against Sholin (starring Zi Ping ZHENG) who is well-known as ""K... Leer todo";['Acción'];85.0;Zuìran de quantou
tt10149080;6.3;63.0;Marvick Eduardo Núñez Aguilera;['Charbel Harp Calderoní', 'Acán Coen', 'Andrew Foley'];"Cuando secuestran a su hermana, Chema debe reclutar a los superhéroes mexicanos que alguna vez fueron famosos para la ""Liga de los 5"".";['Animación', 'Acción', 'Comedia'];89.0;La Liga de los 5
tt10151796;;;Daniel Norris Webb;['Kevin Fernandez', 'Daniel Norris Webb'];When James brings his fathers pistol to the gang's after school hideout, a typical day turns into something much darker.;['Acción', 'Suspense'];7.0;Ready.Fire.Aim
tt10152746;;;BenTinEz;['BenTinEz'];A nightmare has arrived, the Invasion is here. Darkseid of Apokolips has set to Earth after a Mother Box is opened. Earth's heroes are soon to bring justice against Darkseid's inevitable strength.;['Animación', 'Acción'];;Justice League: Invasion
tt10155378;;;Aileen Sheedy;['Maren Curtis', 'Kevin Swanson'];After a failed attempt to reconnect, a gamer's frustrated wife decides to build him a game of her own with real-life stakes.;['Acción', 'Comedia'];;The Legend of Stella
tt10156658;;;Ryan Rosenblum;['Ryan Rosenblum'];Pursued by the FBI, a team of the world's most dangerous women model their vigilante crimes on the seven deadly sins.;['Acción'];;Satan's Seven
tt10176540;6.5;65.0;Chad Bruns;['Chad Bruns', 'Zane Hershberger'];Two kidnappers, a dealer, a group of college kids, and a killer converge in an abandoned school. Once they cross paths, chaos ensues, and it's a race to survive the night.;['Acción', 'Terror', 'Suspense'];77.0;Force to Fear
tt10200522;2.2;22.0;Asun Mawardi;['Matthew Ryan Fischer', 'Asun Mawardi'];Story of Max who haunted by the deeds of his criminal father, his family, and his closest friends, as they battle a local loan shark who wants revenge against Max and his father.;['Acción', 'Crimen', 'Drama'];159.0;Once Upon a Time in Indonesia
tt10225726;;;Juanjo Martínez;['Juanjo Martínez'];A group of police officers close to being fired will try to solve the murder of a young model.;['Acción', 'Comedia'];;Unidad 23
tt10230422;5.8;58.0;Atul Sabharwal;['Abhijeet Shirish Deshpande', 'Atul Sabharwal'];Como castigo, un héroe policial es relegado a decano de la academia de policía y decide vengarse de la burocracia corrupta y sus aliados criminales instruyendo a cinco letales agentes asesinos.;['Acción', 'Crimen', 'Drama'];98.0;Class of '83
tt10239898;;;Carlos Michael Hagene;['Richard L. Gamboa'];A battle rages between the Sith and Jedi Knights over an ancient artifact that holds consequences for the fate of the galaxy in the past and in the future.;['Acción', 'Aventura', 'Fantasía'];;Star Wars: Battle for the Holocrons
tt10275080;2.0;20.0;Terry Spears;['Terry Spears'];A skilled young female agent is tasked with capturing a rogue former agent before she can unleash a biological weapon starting with the wealthy and powerful purveyors of the international sex trade.;['Acción'];101.0;Agent Jade Black
tt10280276;4.2;42.0;David Dhawan;['Rumi Jaffery', 'Farhad Samji'];Para vengarse de una familia rica, un hombre se hace pasar por millonario para pedir la mano de su hija. Cuando su trama es descubierta, finge tener un hermano gemelo, y así las mentiras se empiezan a amontonar.;['Acción', 'Comedia', 'Romance'];134.0;Coolie No. 1
tt10300704;3.7;37.0;Anbarasan;['Anbarasan'];A cop, who sets out to solve the mysterious death of infants in Kumbakonam, realises that a few bigwigs are behind the crime.;['Acción', 'Crimen', 'Suspense'];133.0;Walter
tt10300286;5.3;53.0;Ka-Fai Wong;['Cherryyoko', 'Samson Sun'];Fuk Wor Triad member Ting (by Michael Tse Tin Wah) and Senior Inspector Tuen (by Pakho Chau) of the Regional Anti Triad Unit are moles that have been planted by the rival party. Within 10 years, Ting has risen through the ranks within the organization, but deep down he is fed-up with the dead-end job as an undercover cop. Whereas for Tuen - the soon-to-be youngest-eve... Leer todo;['Acción'];90.0;Wu jian xing zhe zhi Sheng si qian xong
tt10303324;4.0;40.0;Matt Eskandari;['Doug Wolfe'];Un médico caído en desgracia y su familia son rehenes en su propio hogar, retenidos por unos criminales a la fuga cuando un robo armado les sale mal y uno de ellos necesita atención médica.;['Acción', 'Drama', 'Suspense'];90.0;Sobrevive esta noche
tt10308500;7.9;79.0;Chûji Mikasano;['Chûji Mikasano', 'Yoshihiro Togashi'];Un delincuente adolescente muere en un accidente automovilístico y resucita como investigador de lo sobrenatural.;['Acción', 'Aventura', 'Fantasía'];126.0;Butai Yu Yu Hakusho
tt10307440;6.0;60.0;Patrice Laliberté;['Charles Dionne', 'Nicolas Krief', 'Patrice Laliberté'];Un accidente fatal en un campo de entrenamiento de supervivencia remota hace que los participantes entren en pánico y prepara el escenario para un enfrentamiento escalofriante.;['Acción', 'Suspense'];83.0;El declive
tt10308928;4.6;46.0;Michael Polish;['Cory Miller'];Una banda de ladrones planea un atraco durante un huracán y se encuentra con problemas cuando un policía intenta obligar a todos los habitantes del edificio a evacuar.;['Acción', 'Aventura', 'Crimen'];91.0;La fuerza de la naturaleza
tt10309086;;;Kris Atkins;['Kris Atkins'];A young couple search for a reasonably sized flat at an affordable price. within a difficult Auckland renting market.;['Acción', 'Comedia'];;Renters
tt10310140;5.9;59.0;Eshom Nelms;['Ian Nelms', 'Eshom Nelms'];Un Santa Claus revoltoso y poco ortodoxo lucha por salvar su negocio en declive. Mientras tanto, Billy, un descuidado y precoz niño de 12 años, contrata a un sicario para que mate a Santa Claus tras recibir un trozo de carbón.;['Acción', 'Aventura', 'Comedia'];100.0;Matar a Santa
tt10313256;7.8;78.0;Michael Risley;['Michael Risley'];An Albanian boy accidentally releases a turkey and must get it back in time for New Year's Eve dinner.;['Acción', 'Familiar'];10.0;The Last Supper
tt10314450;6.0;60.0;Jonathan Milott;['Ruckus Skye', 'Lane Skye', 'Nick Morris'];Un fin de semana en la casa del lago se convierte en la pesadilla de una adolescente y su padre cuando un grupo de presidiarios irrumpe en sus vidas.;['Acción', 'Crimen', 'Drama'];93.0;Becky
